actual,proposed
0.0,24.075746536254883
0.0,23.910724639892578
0.0,23.662527084350586
0.0,23.379112243652344
0.0,23.106597900390625
0.0,22.799800872802734
0.0,22.460041046142578
0.0,22.088584899902344
0.0,21.731414794921875
0.0,21.43274688720703
0.0,21.145565032958984
0.0,20.869428634643555
0.0,20.603912353515625
0.0,20.348609924316406
0.0,20.103126525878906
0.0,19.867084503173828
0.0,19.640119552612305
0.0,19.37712287902832
0.0,19.124238967895508
0.0,18.88108253479004
0.0,18.647279739379883
0.0,18.422468185424805
0.0,18.251066207885742
0.0,18.086257934570312
0.0,17.927785873413086
0.0,17.730648040771484
0.0,17.496328353881836
0.0,17.271018981933594
0.0,17.009618759155273
0.0,16.668743133544922
0.0,16.25145149230957
0.0,15.805445671081543
0.0,15.421358108520508
0.0,15.096806526184082
0.0,14.784737586975098
0.0,14.529435157775879
0.0,14.328715324401855
0.0,14.1804780960083
0.0,13.993180274963379
0.0,13.813085556030273
0.0,13.639917373657227
0.0,13.428646087646484
0.0,13.180737495422363
0.0,12.987127304077148
0.0,12.800963401794434
0.0,12.621959686279297
0.0,12.494604110717773
0.0,12.416910171508789
0.0,12.297441482543945
0.0,12.048276901245117
0.0,11.853459358215332
0.0,11.666133880615234
0.0,11.486014366149902
0.0,11.268058776855469
0.0,11.01372241973877
0.0,10.724408149719238
0.0,10.490981101989746
0.0,10.221772193908691
0.0,9.9181547164917
0.0,9.581450462341309
0.0,9.212933540344238
0.0,8.858589172363281
0.0,8.473111152648926
0.0,8.102458953857422
0.0,7.790825843811035
0.0,7.491178512573242
0.0,7.203056335449219
0.0,6.926015853881836
0.0,6.614866733551025
0.0,6.315685272216797
0.0,5.98324728012085
0.0,5.618831634521484
0.0,5.268432140350342
0.0,4.886749744415283
0.0,4.474984169006348
0.0,4.034291744232178
0.0,3.5657856464385986
0.0,3.07053542137146
0.0,2.639096975326538
0.0,2.2690157890319824
0.0,1.9579319953918457
0.0,1.6588129997253418
0.0,1.3264349699020386
0.0,0.9620772004127502
0.0,0.6564967632293701
0.0,0.4074329733848572
0.0,0.2127121239900589
0.0,0.07024022936820984
0.0,0.06753867864608765
0.0,0.19923169910907745
0.0,0.32585960626602173
0.0,0.31332653760910034
0.0,0.3012755215167999
0.0,0.3344515562057495
0.0,0.36635157465934753
0.0,0.3970246911048889
0.0,0.426518052816391
0.0,0.544404149055481
0.0,0.6577562093734741
0.0,0.8115082383155823
0.0,1.0488739013671875
0.0,1.366637110710144
0.0,1.761702060699463
0.0,2.186335563659668
0.0,2.68416428565979
0.0,3.2523727416992188
0.0,3.8882503509521484
0.0,4.49967098236084
0.0,5.087575912475586
0.0,5.652868747711182
0.0,6.1964192390441895
0.0,6.719064712524414
0.0,7.221607685089111
0.0,7.74958610534668
0.0,8.257257461547852
0.0,8.700639724731445
0.0,9.082208633422852
0.0,9.449102401733398
0.0,9.801884651184082
