actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.010249144397675991
0.036807265132665634,0.010469118133187294
0.03640059754252434,0.010682051070034504
0.03165353089570999,0.010856076143682003
0.03134380280971527,0.01102460827678442
0.03540758043527603,0.011220298707485199
0.04378392547369003,0.011474309489130974
0.04769621789455414,0.011752798222005367
0.05156951770186424,0.012055402621626854
0.0554053820669651,0.012380330823361874
0.05920568108558655,0.012728673405945301
0.06297221034765244,0.01309698075056076
0.06670669466257095,0.013487237505614758
0.0616927295923233,0.013834726065397263
0.05677075311541557,0.01413774210959673
0.060654863715171814,0.0144644845277071
0.05578434467315674,0.01474928017705679
0.055358897894620895,0.015026163309812546
0.0549553744494915,0.015295686200261116
0.06329099088907242,0.015621248632669449
0.05408996343612671,0.015873493626713753
0.05375276505947113,0.01611853763461113
0.0534340925514698,0.016357194632291794
0.05749226361513138,0.016621984541416168
0.052789106965065,0.01684686914086342
0.04816555976867676,0.0170334093272686
0.04797716066241264,0.017215922474861145
0.04780113697052002,0.017394129186868668
0.04327797889709473,0.01753559336066246
0.034467991441488266,0.01760907843708992
0.030145686119794846,0.017648957669734955
0.030245235189795494,0.0176907479763031
0.025985341519117355,0.017698237672448158
0.021785443648695946,0.01767606846988201
0.013283771462738514,0.017591210082173347
0.00925652589648962,0.017477627843618393
0.0052782511338591576,0.01733708567917347
0.0,0.017105832695961
0.0,0.016851283609867096
0.0,0.01663847081363201
0.0,0.016432370990514755
0.0,0.01617034338414669
0.0,0.01588529907166958
0.0,0.015611162409186363
0.0,0.015345661900937557
0.0,0.01502564549446106
0.0,0.014683782123029232
0.0,0.014386489056050777
0.0,0.014130906201899052
0.0,0.01394925732165575
0.0,0.013805583119392395
0.0,0.013699715957045555
0.0,0.013565875589847565
0.0,0.013468180783092976
0.0,0.013406716287136078
0.0,0.013347231782972813
0.0,0.013323012739419937
0.0,0.013299164362251759
0.00434583704918623,0.013277349062263966
0.004371361341327429,0.013287967070937157
3.77257056243252e-05,0.01326676644384861
0.00012338938540779054,0.013246225193142891
0.004565218463540077,0.013259346596896648
0.0045848689042031765,0.01327204518020153
0.004604618065059185,0.013284814544022083
0.008983494713902473,0.013297788798809052
0.00022497728059533983,0.013278171420097351
0.0,0.013259406201541424
0.0,0.013209782540798187
0.0006255486514419317,0.013161558657884598
0.0006953190895728767,0.013147740624845028
0.005121865775436163,0.013134517706930637
0.013844513334333897,0.013154380954802036
0.026806458830833435,0.013238603249192238
0.03959300369024277,0.013416857458651066
0.0522129125893116,0.01368675846606493
0.055955447256565094,0.01404518447816372
0.068384550511837,0.014425069093704224
0.07194569706916809,0.014889884740114212
0.07548440247774124,0.015372411347925663
0.07900197058916092,0.015872908756136894
0.08685865998268127,0.016390489414334297
0.09027684479951859,0.016956772655248642
0.10239865630865097,0.017538372427225113
0.10566780716180801,0.018200324848294258
0.10457056760787964,0.018872730433940887
0.10788610577583313,0.01952693797647953
0.11555157601833344,0.020192328840494156
0.11443102359771729,0.02090301364660263
0.1177254244685173,0.021627971902489662
0.12101320922374725,0.0223260335624218
0.1199360117316246,0.023039914667606354
0.1189139261841774,0.02373148687183857
0.11794482916593552,0.024404212832450867
0.11266764253377914,0.025060532614588737
0.11185886710882187,0.025660863146185875
0.11109444499015808,0.026247644796967506
0.11037267744541168,0.026817843317985535
0.1053328812122345,0.0273748729377985
0.1003929004073143,0.027881449088454247
0.09990750998258591,0.028344538062810898
0.09073549509048462,0.028799211606383324
0.08607277274131775,0.029171008616685867
0.09021172672510147,0.029505843296647072
0.08995082974433899,0.02986622415482998
0.0897115096449852,0.030217701569199562
0.08949293196201324,0.030560746788978577
0.084935262799263,0.03089694119989872
0.0804571658372879,0.031193967908620834
0.076055146753788,0.03145262226462364
0.07172585278749466,0.03167559951543808
0.05874837189912796,0.03186178579926491
0.04595768824219704,0.03194782882928848
0.028987040743231773,0.03193923085927963
0.016605980694293976,0.031807832419872284
0.004385244566947222,0.03158300369977951
0.0,0.03127449378371239
0.0,0.030852733179926872
0.0,0.03034604713320732
0.0,0.029763897880911827
0.0,0.029109468683600426
0.0,0.028377702459692955
0.0,0.027609720826148987
0.0,0.026739777997136116
0.0,0.02583581954240799
0.0,0.024930546060204506
0.0,0.023991843685507774
0.0,0.02302023209631443
0.0,0.022081485018134117
0.0,0.02114178240299225
0.0,0.020233238115906715
0.0,0.019322700798511505
0.0,0.018442407250404358
0.0,0.017589973285794258
0.0,0.01676560379564762
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.01417115330696106
0.12454888224601746,0.01505669392645359
0.12733981013298035,0.015914220362901688
0.13014298677444458,0.01677788607776165
0.13295802474021912,0.017644662410020828
0.13142582774162292,0.01851762644946575
0.12560679018497467,0.019364025443792343
0.11991753429174423,0.020152060315012932
0.11435303092002869,0.02088376320898533
0.11326633393764496,0.021564651280641556
0.10787437111139297,0.022218892350792885
0.09823545813560486,0.022824924439191818
0.08876428008079529,0.023348873481154442
0.07945390045642853,0.023793544620275497
0.0790146067738533,0.02416265197098255
0.06552409380674362,0.024520937353372574
0.05223998799920082,0.024773288518190384
0.043511372059583664,0.024922087788581848
0.034910351037979126,0.02500447817146778
0.030790193006396294,0.02502225711941719
0.013649213127791882,0.025008399039506912
0.0011017514625564218,0.024870553985238075
0.0,0.024639541283249855
0.0,0.024354776367545128
0.0,0.02398538403213024
0.0,0.023595841601490974
0.0,0.023059889674186707
0.0,0.022446850314736366
0.0,0.021789245307445526
0.0,0.02109023742377758
0.0,0.02041545696556568
0.0,0.019762536510825157
0.0,0.019099529832601547
0.0,0.0184266846626997
0.0,0.017711123451590538
0.0,0.0169869102537632
0.0,0.01618971675634384
0.0,0.015385781414806843
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.013105098158121109
0.10773059725761414,0.013843424618244171
0.10635451227426529,0.014590239152312279
0.10940064489841461,0.015313610434532166
0.10808811336755753,0.016046645119786263
0.10683674365282059,0.01675655134022236
0.11000321805477142,0.017445033416152
0.11316585540771484,0.018144331872463226
0.11632522940635681,0.018854228779673576
0.11512286216020584,0.019575251266360283
0.11833737045526505,0.02027592435479164
0.11283013969659805,0.020984895527362823
0.10743949562311172,0.021642405539751053
0.10216087847948074,0.022248178720474243
0.0926305279135704,0.02280341647565365
0.08762233704328537,0.023278748616576195
0.07835110276937485,0.023710280656814575
0.06923138350248337,0.02406265027821064
0.06025686860084534,0.024342989549040794
0.05142148584127426,0.024552876129746437
0.047077324241399765,0.02469278872013092
0.042799390852451324,0.0247973520308733
0.03858470916748047,0.02486954815685749
0.030071387067437172,0.024910561740398407
0.021676471456885338,0.02488628402352333
0.013393811881542206,0.024802574887871742
0.005218602251261473,0.02465849183499813
0.0015052618691697717,0.024454103782773018
0.0,0.024228228256106377
0.0,0.0239491555839777
0.0,0.023612646386027336
0.0,0.023226667195558548
0.0,0.022790513932704926
0.0,0.02227204479277134
0.0,0.021740004420280457
0.0,0.02119610272347927
0.0,0.020636994391679764
0.0,0.019999222829937935
0.0,0.019320042803883553
0.0,0.018598753958940506
0.0,0.017835963517427444
0.0,0.017066631466150284
0.0,0.016290150582790375
0.0,0.015506506897509098
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
